EstType,Parameter,Estimate,StdErr,tValue,Probt,DF,ess
SUREstim,bwood,2.34298772320368,0.04830660013969,48.5024347900271,2.5740565600075E-70,98.4444444444444,Largetooth Aspen
SUREstim,abark,0.03075000524619,0.00352684444307,8.71884364126117,7.253702496801E-14,98.4444444444444,Largetooth Aspen
SUREstim,bbark,2.22397668018318,0.03882661340192,57.2796977465248,3.7253324235106E-77,98.4444444444444,Largetooth Aspen
SUREstim,abranche,0.0047235470263,0.00060028627776,7.86882392828108,4.8271199328867E-12,98.4444444444444,Largetooth Aspen
SUREstim,bbranche,2.65298701177346,0.04347767226836,61.0195273426326,8.9540153069267E-80,98.4444444444444,Largetooth Aspen
SUREstim,afoliage,0.00804337899586,0.00156152978667,5.15096097716592,1.3409590578262E-6,98.4444444444444,Largetooth Aspen
SUREstim,bfoliage,2.01485770531139,0.06293624185814,32.0142678657651,1.0659728808089E-53,98.4444444444444,Largetooth Aspen
SUREstim,awood,0.04751708340639,0.00285704200637,16.6315662494461,1.6505130516092E-39,199.444444444444,Lodgepole Pine
SUREstim,bwood,2.54368534137041,0.01900778115883,133.823370550959,6.80519116719E-197,199.444444444444,Lodgepole Pine
SUREstim,abark,0.01860582772685,0.00181296317215,10.2626617090859,4.1933768570951E-20,199.444444444444,Lodgepole Pine
SUREstim,bbark,2.08065921722521,0.03192464236863,65.1740806741093,3.2984267576769E-136,199.444444444444,Lodgepole Pine
SUREstim,abranche,0.01981070533566,0.00273659056861,7.23919228651463,9.6190959118768E-12,199.444444444444,Lodgepole Pine
SUREstim,bbranche,2.12866407112279,0.04989083016471,42.6664391852181,4.3649668002909E-102,199.444444444444,Lodgepole Pine
SUREstim,afoliage,0.04315825034487,0.00514056014993,8.39563181560574,8.604159465746E-15,199.444444444444,Lodgepole Pine
SUREstim,bfoliage,1.71660568459765,0.04101029372779,41.8579222083027,1.3442162017615E-100,199.444444444444,Lodgepole Pine
SUREstim,awood,0.1571093437053,0.02872939299744,5.46859252192517,0.00001114329862,25.4444444444444,Red Ash
SUREstim,bwood,2.18172708116689,0.05720211764714,38.1406698022082,1.1196757900386E-23,25.4444444444444,Red Ash
SUREstim,abark,0.04161946666475,0.00753248386406,5.52533100844585,9.6360513622912E-6,25.4444444444444,Red Ash
SUREstim,bbark,2.05086324144468,0.05924591500257,34.6161122054644,1.2105282694218E-22,25.4444444444444,Red Ash
SUREstim,abranche,0.01773093285287,0.00584827971119,3.03182024945384,0.00559302061675,25.4444444444444,Red Ash
SUREstim,bbranche,2.3370005809189,0.10247344781756,22.8059134409094,2.9940157326931E-18,25.4444444444444,Red Ash
SUREstim,afoliage,0.10407364524857,0.02594032610161,4.01204074462595,0.00048035451841,25.4444444444444,Red Ash
SUREstim,bfoliage,1.21850081670445,0.07779833832597,15.6622987447221,1.9683324709325E-14,25.4444444444444,Red Ash
SUREstim,awood,0.10139601206394,0.00520349051545,19.4861529511205,1.0496097467146E-45,175.444444444444,Red Maple
SUREstim,bwood,2.34478566182587,0.01731612639814,135.410518952831,4.4415728548925E-179,175.444444444444,Red Maple
SUREstim,abark,0.02912421321648,0.00270183063955,10.7794370195337,4.2193805819681E-21,175.444444444444,Red Maple
SUREstim,bbark,2.08927046116007,0.0319934768174,65.3030138951066,8.1784715864998E-125,175.444444444444,Red Maple
SUREstim,abranche,0.01748324060155,0.00339944439398,5.14297001959405,7.1925578769008E-7,175.444444444444,Red Maple
SUREstim,bbranche,2.48463707421287,0.06026777423963,41.2266274233639,4.8579038110816E-92,175.444444444444,Red Maple
SUREstim,afoliage,0.05151508616542,0.0065260199439,7.89379845729172,3.0823470460051E-13,175.444444444444,Red Maple
SUREstim,bfoliage,1.51976131616297,0.04000830637689,37.9861447232023,1.9311224080873E-86,175.444444444444,Red Maple
SUREstim,awood,0.17544348998986,0.01490180451247,11.7733050277896,1.7753903168265E-21,115.444444444444,Red Oak
SUREstim,bwood,2.16158971370728,0.02667062001542,81.0475989106156,2.6665668294081E-103,115.444444444444,Red Oak
SUREstim,abark,0.03805497599957,0.00508095863666,7.4897236369805,1.5287398656521E-11,115.444444444444,Red Oak
SUREstim,bbark,2.09907104247137,0.04032143658873,52.0584388865258,8.617122693949E-82,115.444444444444,Red Oak
SUREstim,abranche,0.00851101741729,0.00282108263793,3.01693303940823,0.00314414336397,115.444444444444,Red Oak
SUREstim,bbranche,2.7790100136462,0.09794157339375,28.3741614245234,9.3091875981304E-54,115.444444444444,Red Oak
SUREstim,afoliage,0.03725147324082,0.00289524781989,12.8664195806962,5.160009284173E-24,115.444444444444,Red Oak
SUREstim,bfoliage,1.6739599474755,0.02683407440051,62.3818777011155,1.6143572511816E-90,115.444444444444,Red Oak
SUREstim,awood,0.05642106061332,0.00343932563814,16.4046870082816,8.2544278182491E-46,369.444444444444,Red Pine
SUREstim,bwood,2.44654101049945,0.01917912863808,127.562677985311,2.6952338981748E-307,369.444444444444,Red Pine
SUREstim,abark,0.0187683973987,0.00057770820694,32.4876766041084,2.8270430498762E-110,369.444444444444,Red Pine
SUREstim,bbark,2.05271244685124,0.01022300482485,200.793453785816,0,369.444444444444,Red Pine
SUREstim,abranche,0.0032817069987,0.00048482305706,6.76887567715679,5.1201105692894E-11,369.444444444444,Red Pine
SUREstim,bbranche,2.75145373674233,0.04548465963887,60.4919055916315,1.2907792678133E-193,369.444444444444,Red Pine
SUREstim,afoliage,0.02120793168319,0.0013661362613,15.5240236891665,3.4805117054354E-42,369.444444444444,Red Pine
SUREstim,bfoliage,2.06895360099196,0.02035354368887,101.650780454644,6.4073997120567E-272,369.444444444444,Red Pine
SUREstim,awood,0.09890548643343,0.00676947409157,14.6105125886341,3.1457666012351E-20,53.4444444444444,Red Spruce
SUREstim,bwood,2.28137405324763,0.02124438622251,107.387148273094,1.0933998893971E-63,53.4444444444444,Red Spruce
SUREstim,abark,0.02203599385141,0.00168055597112,13.1123236774346,2.8681255185138E-18,53.4444444444444,Red Spruce
SUREstim,bbark,2.09084386495165,0.02565022205619,81.5136750228161,2.2185798236031E-57,53.4444444444444,Red Spruce
SUREstim,abranche,0.00052818744483,0.00010471016138,5.04428068714217,5.6811505718971E-6,53.4444444444444,Red Spruce
SUREstim,bbranche,3.2749892747924,0.05913447666741,55.3820623662838,1.3769362690021E-48,53.4444444444444,Red Spruce
SUREstim,afoliage,0.00655913800015,0.00119258041962,5.49995446193893,1.1165415631051E-6,53.4444444444444,Red Spruce
SUREstim,bfoliage,2.42129196477254,0.05449831686128,44.4287476058332,1.2748883799811E-43,53.4444444444444,Red Spruce
SUREstim,awood,0.23242126541883,0.03258273773308,7.13326385655012,1.6248989361311E-8,38.4444444444444,Silver Maple
SUREstim,bwood,2.10002576430526,0.03978234730425,52.7878797157026,3.6291672801664E-37,38.4444444444444,Silver Maple
SUREstim,abark,0.02780073706741,0.00227219834713,12.2351717676445,9.4556011416284E-15,38.4444444444444,Silver Maple
SUREstim,bbark,2.04328010850676,0.02620972876381,77.9588421886905,1.527736720909E-43,38.4444444444444,Silver Maple
SUREstim,abranche,0.00283396238252,0.0010326035247,2.74448257702519,0.00920191801559,38.4444444444444,Silver Maple
SUREstim,bbranche,3.10200897565785,0.1059174387195,29.2870467144957,1.1031580835904E-27,38.4444444444444,Silver Maple
SUREstim,afoliage,0.14300494436634,0.05453999485229,2.62201976281144,0.01250555449815,38.4444444444444,Silver Maple
SUREstim,bfoliage,1.25804062811053,0.10913924967867,11.5269312535543,5.7014745937968E-14,38.4444444444444,Silver Maple
SUREstim,awood,0.13146373792081,0.00835997022788,15.7253835046363,1.8292239172719E-38,233.444444444444,Sugar Maple
SUREstim,bwood,2.31290975141313,0.01823048313389,126.870458365057,5.1016666198152E-217,233.444444444444,Sugar Maple
SUREstim,abark,0.06307671019751,0.01026080350304,6.14734608053127,3.3882832989288E-9,233.444444444444,Sugar Maple
SUREstim,bbark,1.92413145936086,0.04641514699458,41.4548177470012,1.637320985747E-109,233.444444444444,Sugar Maple
SUREstim,abranche,0.03295636472408,0.0038016548675,8.66895230438124,7.49391308599E-16,233.444444444444,Sugar Maple
SUREstim,bbranche,2.37407569777921,0.03412111034639,69.5779144839599,7.0907346117532E-158,233.444444444444,Sugar Maple
SUREstim,afoliage,0.03929143985321,0.00240984202192,16.3045707958497,2.1748893163275E-40,233.444444444444,Sugar Maple
SUREstim,bfoliage,1.69304030012956,0.01964610402926,86.1768978525213,1.0288247080924E-178,233.444444444444,Sugar Maple
SUREstim,awood,0.06245526652249,0.00276327674246,22.6018862181515,2.3896910394231E-81,573.444444444444,Tamarack Larch
SUREstim,bwood,2.44748405673329,0.0153288049902,159.665678981296,0,573.444444444444,Tamarack Larch
SUREstim,abark,0.01742029751315,0.00050075257115,34.7882337835575,2.2258197303736E-143,573.444444444444,Tamarack Larch
SUREstim,bbark,2.11089065316543,0.01005468296557,209.941045420549,0,573.444444444444,Tamarack Larch
SUREstim,abranche,0.01962617877264,0.0014622022259,13.4223422895247,6.5184079341416E-36,573.444444444444,Tamarack Larch
SUREstim,bbranche,2.26524691981682,0.02693970057909,84.0858239372723,0,573.444444444444,Tamarack Larch
SUREstim,afoliage,0.08013532208151,0.00628021567646,12.7599633849892,5.3628166747036E-33,573.444444444444,Tamarack Larch
SUREstim,bfoliage,1.48748927605219,0.02913666814511,51.0521405070609,2.2811736711933E-215,573.444444444444,Tamarack Larch
SUREstim,awood,0.06046345454623,0.00292039187496,20.7038839768892,4.6191292430048E-76,771.444444444444,Trembling Aspen
SUREstim,bwood,2.47504816695249,0.01545269905177,160.169311436082,0,771.444444444444,Trembling Aspen
SUREstim,abark,0.0168399062617,0.00073335650793,22.9627828749195,2.5577677204068E-89,771.444444444444,Trembling Aspen
SUREstim,bbark,2.39491431663674,0.01427035235154,167.824469756553,0,771.444444444444,Trembling Aspen
SUREstim,abranche,0.00799657904388,0.00082348819963,9.71061764745804,4.1455587458574E-21,771.444444444444,Trembling Aspen
SUREstim,bbranche,2.52135142029693,0.03331009959246,75.6933017656685,0,771.444444444444,Trembling Aspen
SUREstim,afoliage,0.02609849130377,0.00357578293983,7.29867884681284,7.2411566848661E-13,771.444444444444,Trembling Aspen
SUREstim,bfoliage,1.63043079903362,0.04388686493161,37.1507694061565,5.8469611384038E-174,771.444444444444,Trembling Aspen
SUREstim,awood,0.18607956008069,0.01423144046081,13.0752442518409,6.4287642897204E-24,107.444444444444,White Ash
SUREstim,bwood,2.16652631233152,0.02511939792339,86.2491337944751,1.0086215438859E-100,107.444444444444,White Ash
SUREstim,abark,0.04064950838935,0.00396589819659,10.2497609303879,1.3852532664241E-17,107.444444444444,White Ash
SUREstim,bbark,1.99464418379279,0.03084142830564,64.6741831806732,1.3444288839391E-87,107.444444444444,White Ash
SUREstim,abranche,0.046138481,0.01016507682937,4.53892103074611,0.00001486625746,107.444444444444,White Ash
SUREstim,bbranche,2.22911218112075,0.06950730170371,32.07018725346,1.0638853416933E-56,107.444444444444,White Ash
SUREstim,afoliage,0.11057172260657,0.02762073877552,4.00321379906515,0.00011551011189,107.444444444444,White Ash
SUREstim,bfoliage,1.22768569916223,0.07532018012755,16.2995587249407,9.2035962915624E-31,107.444444444444,White Ash
SUREstim,awood,0.05926094483033,0.00204181895746,29.0236039849098,1.2500580668604E-116,604.444444444444,White Birch
SUREstim,bwood,2.5025839619444,0.01139195007919,219.680032351447,0,604.444444444444,White Birch
SUREstim,abark,0.01346552794013,0.00076932769132,17.5029809689146,8.668169633597E-56,604.444444444444,White Birch
SUREstim,bbark,2.40527914861895,0.01933723302974,124.385900760416,0,604.444444444444,White Birch
SUREstim,abranche,0.01351428034257,0.00091835526994,14.7157432257619,4.0876306192591E-42,604.444444444444,White Birch
SUREstim,bbranche,2.55319868896883,0.02305895877223,110.724803933604,0,604.444444444444,White Birch
