ESSENCE,DHP,GROUPE,DER,ScF1,ScF2,ScF3,ScF4,PATE,CARIE,NU,BM,AUTRE
CET,28,AUF 24 +  ,0.6112765,0.1194852,6.308047,32.87616,3.711318,28.37371,2,9,17,0
CET,30,AUF 24 +  ,0.7687896,0.1957905,7.031725,28.12662,3.222135,31.65494,3,9,17,0
CET,32,AUF 24 +  ,0.949098,0.3101482,7.742014,24.31018,2.83404,34.85452,3,9,17,0
CET,34,AUF 24 +  ,1.146985,0.4734081,8.403649,21.16979,2.518266,37.2879,4,8,17,0
CET,36,AUF 24 +  ,1.354757,0.6947109,8.988617,18.54342,2.256642,39.16185,4,8,17,0
CET,38,AUF 24 +  ,1.56356,0.9790925,9.482936,16.33168,2.03816,39.60457,5,8,17,0
CET,40,AUF 24 +  ,1.763038,1.324074,9.878349,14.45677,1.854267,41.7235,6,7,16,0
CET,42,AUF 24 +  ,1.942219,1.717258,10.17186,12.85781,1.698311,42.61255,6,7,16,0
CET,44,AUF 24 +  ,2.090512,2.135834,10.36454,11.48682,1.565104,42.35719,7,7,16,0
CET,46,AUF 24 +  ,2.198048,2.547931,10.45705,10.30281,1.450153,42.04401,8,7,16,0
CET,48,AUF 24 +  ,2.256828,2.916992,10.4502,9.272586,1.349802,42.75359,8,7,16,0
CET,50,AUF 24 +  ,2.262335,3.208454,10.34811,8.372328,1.261518,44.54725,9,6,15,0
CET,52,AUF 24 +  ,2.213528,3.394593,10.15509,7.582955,1.183317,44.47052,10,6,15,0
CET,54,AUF 24 +  ,2.112961,3.458095,9.875205,6.888923,1.113626,44.55119,11,6,15,0
CET,56,AUF 24 +  ,1.966041,3.392694,9.509418,6.275521,1.050871,44.80545,12,6,15,0
CET,58,AUF 24 +  ,1.781893,3.205378,9.06191,5.732484,0.9940798,45.22425,13,6,15,0
CET,60,AUF 24 +  ,1.572438,2.915309,8.540601,5.252964,0.9427915,46.7759,14,5,15,0
CET,62,AUF 24 +  ,1.350323,2.549875,7.9533,4.830304,0.8965331,47.41967,15,5,15,0
CET,64,AUF 24 +  ,1.127803,2.141616,7.308825,4.458266,0.8548445,48.10864,16,5,15,0
CET,66,AUF 24 +  ,0.9156764,1.72437,6.618079,4.131147,0.817293,48.79343,17,5,15,0
CET,68,AUF 24 +  ,0.7225197,1.329116,5.895661,3.844354,0.7835899,49.42476,18,5,15,0
CET,70,AUF 24 +  ,0.5537024,0.9791179,5.156244,3.591897,0.7530826,49.96596,19,5,15,0
CET,72,AUF 24 +  ,0.4117928,0.688368,4.416979,3.367761,0.7249998,50.3901,20,5,15,0
CET,74,AUF 24 +  ,0.2970433,0.4614851,3.698592,3.167333,0.6987619,49.67678,22,5,15,0
CET,76,AUF 24 +  ,0.2077516,0.2949167,3.022511,2.987026,0.6739329,49.81386,23,5,15,0
CET,78,AUF 24 +  ,0.1409355,0.179767,2.409245,2.825727,0.6505816,49.79374,24,5,15,0
CET,80,AUF 24 +  ,0.09279032,0.1046115,1.87321,2.682836,0.6288761,49.61768,25,5,15,0
CET,82,AUF 24 +  ,0.05929476,0.0581392,1.420457,2.556381,0.6086397,50.29709,25,5,15,0
CET,84,AUF 24 +  ,0.03677762,0.03086842,1.050719,2.444671,0.5897207,50.84724,25,5,15,0
CET,86,AUF 24 +  ,0.02214214,0.01566081,0.7584731,2.346257,0.5719889,51.28548,25,5,15,0
CET,88,AUF 24 +  ,0.01294047,0.007593603,0.5346158,2.259989,0.5553556,51.62951,25,5,15,0
CET,90,AUF 24 +  ,0.007341806,0.003519452,0.3681893,2.184931,0.539755,51.89626,25,5,15,0
CET,92,AUF 24 +  ,0.007019368,0.003364885,0.3520191,2.088973,0.5160499,52.03257,25,5,15,0
CET,94,AUF 24 +  ,0.006717217,0.003220042,0.3368664,1.999053,0.4938365,52.16031,25,5,15,0
CET,96,AUF 24 +  ,0.006433744,0.003084153,0.3226503,1.914691,0.4729961,52.28014,25,5,15,0
CET,98,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,100,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,102,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,104,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,106,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,108,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,110,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,112,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,114,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,116,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,118,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,120,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,122,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,124,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,126,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,128,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,130,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,132,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,134,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,136,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,138,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,140,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,142,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,144,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,146,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,148,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,150,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,152,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,154,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,156,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,158,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CET,160,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
CHB,10,Tous FD 10-22 ,0,0,0,0,0,57,1,42,0,0
CHB,12,Tous FD 10-22 ,0,0,0,0,0,75,1,24,0,0
CHB,14,Tous FD 10-22 ,0,0,0,0,0,79,1,18,2,0
CHB,16,Tous FD 10-22 ,0,0,0,0,0,79,1,15,5,0
CHB,18,Tous FD 10-22 ,0,0,0,0,0,79,1,13,7,0
CHB,20,Tous FD 10-22 ,0,0,0,0,0,79,1,12,8,0
CHB,22,Tous FD 10-22 ,0,0,0,0,0,79,1,12,8,0
CHB,24,CHE 24 - 32  ,0,0.1897832,12.77874,34.03445,6.705673,20.29136,2,12,12,0
CHB,26,CHE 24 - 32  ,0,0.3844765,13.0722,33.06498,6.536101,20.94224,2,12,12,0
CHB,28,CHE 24 - 32  ,0,0.5842731,13.37336,32.0701,6.362085,21.61018,2,12,12,0
CHB,30,CHE 24 - 32  ,0,0.7893761,13.68252,31.0488,6.183446,22.29586,2,12,12,0
CHB,32,CHE 24 - 32  ,0,1,14,30,6,22,3,12,12,0
CHB,34,CHE 34 +  ,0,1.678223,14.23133,28.73117,5.773086,22.5862,3,12,12,0
CHB,36,CHE 34 +  ,0,2.365916,14.46588,27.44462,5.543002,23.18058,3,12,12,0
CHB,38,CHE 34 +  ,0,3.063279,14.70374,26.13998,5.309684,23.78332,3,12,12,0
CHB,40,CHE 34 +  ,6.259497,3.278784,12.99591,21.58036,4.411455,25.47399,3,11,12,0
CHB,42,CHE 34 +  ,6.3,3.9,13.2,20.4,4.2,25,4,11,12,0
CHB,44,CHE 34 +  ,6.34103,4.529307,13.40675,19.20426,3.98579,25.53286,4,11,12,0
CHB,46,CHE 34 +  ,6.382598,5.166865,13.61621,17.99285,3.768772,26.07271,4,11,12,0
CHB,48,CHE 34 +  ,6.424715,5.812838,13.82843,16.76545,3.54889,25.61968,5,11,12,0
CHB,50,CHE 34 +  ,6.467391,6.467391,14.04348,15.52174,3.326087,26.17391,5,11,12,0
CHB,52,CHE 34 +  ,6.541457,7.164453,14.32891,14.32891,3.114979,26.5213,5,11,12,0
CHB,54,CHE 34 +  ,6.617238,7.877665,14.62094,13.10843,2.898981,25.87674,6,11,12,0
CHB,56,CHE 34 +  ,6.694796,8.607594,14.91983,11.85935,2.677918,26.24051,6,11,12,0
CHB,58,CHE 34 +  ,6.774194,9.354838,15.22581,10.58065,2.451613,25.6129,7,11,12,0
CHB,60,CHE 34 +  ,6.956313,10.26884,15.76764,9.407585,2.25252,26.3471,7,10,12,0
CHB,62,CHE 34 +  ,7.040816,11.06414,16.09329,8.046647,2.011662,26.74344,7,10,12,0
CHB,64,CHE 34 +  ,7.030568,11.04803,16.06987,8.034934,2.008734,25.80786,8,10,12,0
CHB,66,CHE 34 +  ,7.030568,11.04803,16.06987,8.034934,2.008734,25.80786,8,10,12,0
CHB,68,CHE 34 +  ,7.010159,11.01597,16.02322,8.011611,2.002903,24.93614,9,10,12,0
CHB,70,CHE 34 +  ,7.010159,11.01597,16.02322,8.011611,2.002903,24.93614,9,10,12,0
CHB,72,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,74,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,76,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,78,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,80,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,82,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,84,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,86,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,88,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,90,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,92,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,94,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,96,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,98,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,100,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,102,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,104,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,106,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,108,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,110,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,112,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,114,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,116,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,118,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,120,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,122,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,124,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,126,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,128,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,130,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,132,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,134,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,136,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,138,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,140,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,142,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,144,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,146,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,148,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,150,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,152,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,154,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,156,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,158,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHB,160,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,10,Tous FD 10-22 ,0,0,0,0,0,57,1,42,0,0
CHE,12,Tous FD 10-22 ,0,0,0,0,0,75,1,24,0,0
CHE,14,Tous FD 10-22 ,0,0,0,0,0,79,1,18,2,0
CHE,16,Tous FD 10-22 ,0,0,0,0,0,79,1,15,5,0
CHE,18,Tous FD 10-22 ,0,0,0,0,0,79,1,13,7,0
CHE,20,Tous FD 10-22 ,0,0,0,0,0,79,1,12,8,0
CHE,22,Tous FD 10-22 ,0,0,0,0,0,79,1,12,8,0
CHE,24,CHE 24 - 32  ,0,0.1897832,12.77874,34.03445,6.705673,20.29136,2,12,12,0
CHE,26,CHE 24 - 32  ,0,0.3844765,13.0722,33.06498,6.536101,20.94224,2,12,12,0
CHE,28,CHE 24 - 32  ,0,0.5842731,13.37336,32.0701,6.362085,21.61018,2,12,12,0
CHE,30,CHE 24 - 32  ,0,0.7893761,13.68252,31.0488,6.183446,22.29586,2,12,12,0
CHE,32,CHE 24 - 32  ,0,1,14,30,6,22,3,12,12,0
CHE,34,CHE 34 +  ,0,1.678223,14.23133,28.73117,5.773086,22.5862,3,12,12,0
CHE,36,CHE 34 +  ,0,2.365916,14.46588,27.44462,5.543002,23.18058,3,12,12,0
CHE,38,CHE 34 +  ,0,3.063279,14.70374,26.13998,5.309684,23.78332,3,12,12,0
CHE,40,CHE 34 +  ,6.259497,3.278784,12.99591,21.58036,4.411455,25.47399,3,11,12,0
CHE,42,CHE 34 +  ,6.3,3.9,13.2,20.4,4.2,25,4,11,12,0
CHE,44,CHE 34 +  ,6.34103,4.529307,13.40675,19.20426,3.98579,25.53286,4,11,12,0
CHE,46,CHE 34 +  ,6.382598,5.166865,13.61621,17.99285,3.768772,26.07271,4,11,12,0
CHE,48,CHE 34 +  ,6.424715,5.812838,13.82843,16.76545,3.54889,25.61968,5,11,12,0
CHE,50,CHE 34 +  ,6.467391,6.467391,14.04348,15.52174,3.326087,26.17391,5,11,12,0
CHE,52,CHE 34 +  ,6.541457,7.164453,14.32891,14.32891,3.114979,26.5213,5,11,12,0
CHE,54,CHE 34 +  ,6.617238,7.877665,14.62094,13.10843,2.898981,25.87674,6,11,12,0
CHE,56,CHE 34 +  ,6.694796,8.607594,14.91983,11.85935,2.677918,26.24051,6,11,12,0
CHE,58,CHE 34 +  ,6.774194,9.354838,15.22581,10.58065,2.451613,25.6129,7,11,12,0
CHE,60,CHE 34 +  ,6.956313,10.26884,15.76764,9.407585,2.25252,26.3471,7,10,12,0
CHE,62,CHE 34 +  ,7.040816,11.06414,16.09329,8.046647,2.011662,26.74344,7,10,12,0
CHE,64,CHE 34 +  ,7.030568,11.04803,16.06987,8.034934,2.008734,25.80786,8,10,12,0
CHE,66,CHE 34 +  ,7.030568,11.04803,16.06987,8.034934,2.008734,25.80786,8,10,12,0
CHE,68,CHE 34 +  ,7.010159,11.01597,16.02322,8.011611,2.002903,24.93614,9,10,12,0
CHE,70,CHE 34 +  ,7.010159,11.01597,16.02322,8.011611,2.002903,24.93614,9,10,12,0
CHE,72,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,74,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,76,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,78,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,80,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,82,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,84,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,86,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,88,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,90,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,92,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,94,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,96,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,98,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,100,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,102,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,104,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,106,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,108,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,110,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,112,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,114,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,116,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,118,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,120,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,122,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,124,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,126,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,128,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,130,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,132,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,134,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
CHE,136,CHE 34 +  ,7,11,16,8,2,24,10,10,12,0
