ModelID;ParameterEstimate
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;1.06973834518593
4;0
4;0
4;0
4;0
4;-0.0653843585317
4;-0.0660994732373
4;-0.0855880228735
4;-0.0664180319144
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.28343068103255
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.00087839244861
4;0.0008879235665
4;-0.0131492576265
4;-0.0020731293193
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.19473579701953
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.073235941331
4;-0.0721729868971
4;-0.0969198634604
4;-0.0792374257738
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.26121324259462
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.1315610649888
4;-0.1336864992341
4;-0.1429941822312
4;-0.1378858712377
4;0
4;0
4;0
4;0
4;0.25859136552934
4;-0.1103014828826
4;-0.1099610405227
4;-0.1070286377181
4;-0.1094270669857
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.00080330813301
4;0
4;0
4;0
4;0
4;0.00449825573242
4;-0.1287827297746
4;-0.1285556190149
4;-0.1259214952618
4;-0.1280532551423
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.02180838932983
4;0
4;0
4;0
4;0
4;0.004515619098
4;0.00496546885513
4;0
4;0
4;0
4;0
4;-0.0339221462233
4;-0.0347477464312
4;-0.0325239151527
4;-0.0342397055879
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.006210256752
4;0
4;0
4;0
4;0
4;0
4;0.00166350868525
4;0
4;0
4;0
4;0
4;-0.035532281508
4;-0.0364474139496
4;-0.0344884725654
4;-0.035933957396
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.0001280844128
4;0
4;0
4;0
4;0
4;0
4;0.0015321928657
4;0.00154026610664
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.0163826276996
4;-0.0164186628321
4;-0.0157756488868
4;-0.0163908407716
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.0061394274229
4;0
4;0
4;0
4;0
4;0
4;0
4;0.00093842098177
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.0164897986435
4;-0.016587922929
4;-0.0161275707885
4;-0.0166103644505
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.0018108580744
4;0
4;0
4;0
4;0
4;0
4;0
4;0.00080118994326
4;0.00076792735751
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.0213852684802
4;-0.021559611734
4;-0.0202691440246
4;-0.0214314168112
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.0055652079408
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.00116349756851
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.0231817686897
4;-0.023436560089
4;-0.022471712238
4;-0.0234348382985
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.00040075424447
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.00103195734864
4;0.00105126255814
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.0214202534873
4;-0.0215031935631
4;-0.0206283469044
4;-0.0213636839001
4;0
4;0
4;0
4;0
4;-0.0037337528178
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.00112061466923
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.02467741396
4;-0.0248468233344
4;-0.0240838309122
4;-0.0247968012847
4;0
4;0
4;0
4;0
4;0.002326982447
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.00103443044947
4;0.00110218049333
4;0.00111932952283
4;0.00111067448078
4;0.00109445120051
4;0.00110762562253
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.0000663382582
4;0
4;0
4;0
4;0
4;-0.0000445926904
4;-0.0000459554299
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;4.55579242289E-7
4;0
4;0
4;0
4;0
4;0.00034062324883
4;0.00034551177865
4;0.00033007235623
4;0.00034224092744
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.00003459515894
4;0
4;0
4;0
4;0
4;0
4;-0.000016139013
4;-0.0000154121393
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;1.63302953744E-7
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.00016651587655
4;0.00016617374369
4;0.0001625986098
4;0.00016652150276
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.00004112345919
4;0
4;0
4;0
4;0
4;0
4;0
4;-9.0736502162E-6
4;-8.1482450154E-6
4;0
4;0
4;0
4;0
4;0
4;0
4;9.24431573686E-8
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.00021887531156
4;0.00021832819292
4;0.00021138870915
4;0.00021863487574
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0.00003118000206
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;-0.0000113217031
4;-0.0000105739493
4;0
4;0
4;0
4;0
4;0
4;1.16537142096E-7
4;0
4;0
4;0
4;0
4;0
4;0
