row;effect;pert;sdom;vp;milieu;Col1;Col2;Col3;Col4;Col5;Col6;Col7;Col8;Col9;Col10;Col11;Col12;Col14;Col15;Col16;Col17;Col18;Col19;Col20;Col21;Col22;Col23;Col24;Col25;Col26;Col27;Col28;Col30;Col31;Col32;Col33;Col34;Col35;Col36;Col37;Col38;Col39;Col40;Col42;Col43
28;ldhp*vp;;;RS2;;-0.0002626234259839000000000;0.0000045003822686000000000;-0.0000003793107933000000000;-0.0000041305543233000000000;-0.0001018112114198000000000;0.0000488489408769000000000;0.0000355402402004000000000;-0.0000178908964943000000000;0.0000248814890492000000000;-0.0000015913922940000000000;0.0000060914497374000000000;-0.0000282186727220000000000;0.0052936298074769000000000;0.0050966080846911000000000;0.0051751122977684000000000;0.0052803894669275000000000;0.0052212088227051000000000;0.0008818588572574000000000;0.0052885142213545000000000;0.0003690133283471000000000;0.0052893537819850000000000;0.0052837681751339000000000;0.0002435167875563000000000;0.0052992332572673000000000;0.0052700441655192000000000;0.0048502273048790000000000;0.0053492604074205000000000;-0.0000040538158412000000000;0.0000000464458589000000000;-0.0050722358396578000000000;-0.0050785443154645000000000;-0.0050675098808862000000000;-0.0050586152060228000000000;-0.0050454388619522000000000;-0.0050541007695323000000000;-0.0050754870680959000000000;0.0000096496003109000000000;-0.0001399731160562000000000;0.0000001864426925000000000;-0.0000004614368078000000000
30;ldhp*tmoy;;;;;0.0001036341097329000000000;-0.0000021406211083000000000;-0.0000000568055442000000000;0.0000024078286650000000000;-0.0001578916865198000000000;-0.0000872696785394000000000;-0.0001129997507678000000000;-0.0000672582808467000000000;-0.0000701073603760000000000;-0.0000300473680759000000000;-0.0000391231808873000000000;0.0000401119859538000000000;0.0000032633777397000000000;-0.0000036702316627000000000;-0.0000042383454058000000000;-0.0000032945851463000000000;-0.0000096450535835000000000;-0.0000145462624608000000000;-0.0000331982788326000000000;-0.0000027803075100000000000;0.0000178735407170000000000;-0.0000021542269567000000000;-0.0000033978074432000000000;0.0000194441744833000000000;-0.0000114008423808000000000;-0.0000086718626718000000000;-0.0000040538158412000000000;0.0000350906263987000000000;-0.0000001034930280000000000;-0.0000027003817281000000000;-0.0000019380003146000000000;0.0000047135375059000000000;-0.0000094405675518000000000;0.0000016217889118000000000;0.0000067144373853000000000;-0.0000066753944684000000000;0.0000007870345242000000000;-0.0000032483607247000000000;-0.0000007007019860000000000;-0.0000006921982814000000000
31;ldhp*ptot;;;;;-0.0000040195635710000000000;0.0000000369487475000000000;-0.0000000000481510000000000;-0.0000000381319775000000000;-0.0000001749321688000000000;-0.0000004623187455000000000;0.0000001279292708000000000;-0.0000003940032845000000000;-0.0000000158949293000000000;-0.0000007308023454000000000;0.0000001002817390000000000;-0.0000004278855962000000000;0.0000000677815545000000000;0.0000000243827477000000000;-0.0000000638383906000000000;-0.0000000084182282000000000;0.0000000203732137000000000;-0.0000000639814516000000000;0.0000002434469087000000000;-0.0000000078189271000000000;0.0000001170762073000000000;0.0000000758994749000000000;0.0000001078158899000000000;-0.0000001839742862000000000;0.0000001155877359000000000;0.0000000409671853000000000;0.0000000464458589000000000;-0.0000001034930280000000000;0.0000000042642837000000000;0.0000000228718677000000000;0.0000000139005751000000000;-0.0000000047856602000000000;0.0000001310072679000000000;0.0000000427967531000000000;-0.0000000503547316000000000;0.0000001404576663000000000;0.0000000300650863000000000;0.0000000481480698000000000;-0.0000000051937020000000000;-0.0000000024221925000000000
32;ldhp*milieu;;;;0;-0.0003226089087990000000000;-0.0000164875079605000000000;0.0000000700773330000000000;0.0000165660111228000000000;0.0002300866767921000000000;-0.0000106288521473000000000;-0.0000158412406122000000000;0.0000147650305339000000000;-0.0000192434190795000000000;-0.0000113953311615000000000;-0.0000085684781316000000000;-0.0000142181472551000000000;-0.0050573994209751000000000;-0.0049006907847513000000000;-0.0049719228775994000000000;-0.0050641345598195000000000;-0.0050052258866713000000000;-0.0006126333968823000000000;-0.0050457864662420000000000;-0.0001024620957318000000000;-0.0050940177184396000000000;-0.0050800046878873000000000;0.0002104881114289000000000;-0.0051090655719340000000000;-0.0051277245335255000000000;-0.0046338469056670000000000;-0.0050722358396578000000000;-0.0000027003817281000000000;0.0000000228718677000000000;0.0056979237737698000000000;0.0054100758353855000000000;0.0053957424783093000000000;0.0053817819078323000000000;0.0053762230396406000000000;0.0053777638523747000000000;0.0053964870347325000000000;0.0001588160421986000000000;0.0004343559610471000000000;-0.0000027276769356000000000;-0.0000022644432681000000000
33;ldhp*milieu;;;;1;-0.0003153164536885000000000;-0.0000176650045311000000000;-0.0000000874895033000000000;0.0000204731898415000000000;0.0002231104246761000000000;-0.0000038361460650000000000;-0.0000044788958448000000000;0.0000240519893780000000000;-0.0000224307348051000000000;-0.0000006854807233000000000;-0.0000174075532279000000000;0.0000049047868824000000000;-0.0050579519751647000000000;-0.0048921851757689000000000;-0.0049735588071717000000000;-0.0050676297771215000000000;-0.0050114430164354000000000;-0.0006097925275826000000000;-0.0050556530079183000000000;-0.0001046077221334000000000;-0.0051060757479327000000000;-0.0050889990839956000000000;0.0002122274067555000000000;-0.0050823003642257000000000;-0.0050872354679225000000000;-0.0046300785763997000000000;-0.0050785443154645000000000;-0.0000019380003146000000000;0.0000000139005751000000000;0.0054100758353855000000000;0.0055967475554888000000000;0.0054016624179352000000000;0.0053863459271335000000000;0.0053879567381978000000000;0.0053848139177755000000000;0.0054064356927689000000000;0.0001605635816092000000000;0.0004343485298670000000000;-0.0000040920703639000000000;-0.0000020663953573000000000
34;ldhp*milieu;;;;2;-0.0002928256947610000000000;-0.0000216012474627000000000;-0.0000001767195439000000000;0.0000221650311428000000000;0.0002090123419458000000000;-0.0000195448700933000000000;-0.0000180421504293000000000;0.0000147805633270000000000;-0.0000203106416252000000000;-0.0000084788706185000000000;-0.0000122537221762000000000;-0.0000038395444890000000000;-0.0050447183032740000000000;-0.0049062959575099000000000;-0.0049801500542529000000000;-0.0050736553316699000000000;-0.0050177275173950000000000;-0.0006104780582718000000000;-0.0050502125304778000000000;-0.0001011364374694000000000;-0.0050775978005383000000000;-0.0050671229745818000000000;0.0002112822000714000000000;-0.0050886110205723000000000;-0.0050694398891777000000000;-0.0046312684719441000000000;-0.0050675098808862000000000;0.0000047135375059000000000;-0.0000000047856602000000000;0.0053957424783093000000000;0.0054016624179352000000000;0.0054383725207866000000000;0.0053785186581329000000000;0.0053680365263104000000000;0.0053740350370699000000000;0.0053924821034692000000000;0.0001611432063593000000000;0.0004328079629486000000000;-0.0000050718249621000000000;-0.0000029183743814000000000
35;ldhp*milieu;;;;3;-0.0004350214744643000000000;-0.0000172745480930000000000;-0.0000004231965660000000000;0.0000209615680768000000000;0.0002646306408942000000000;0.0000189964214550000000000;0.0000436870070068000000000;0.0000021835778831000000000;0.0000270839912345000000000;-0.0000652027839618000000000;0.0000202828731518000000000;0.0000097336212673000000000;-0.0051532152452977000000000;-0.0048769368570850000000000;-0.0049426133758000000000000;-0.0050614804776521000000000;-0.0049930859882696000000000;-0.0005962075507283000000000;-0.0051545527261962000000000;-0.0000733826884112000000000;-0.0050600569812571000000000;-0.0050509178332175000000000;0.0002144465068380000000000;-0.0050600059844166000000000;-0.0050383302156601000000000;-0.0046327974930735000000000;-0.0050586152060228000000000;-0.0000094405675518000000000;0.0000001310072679000000000;0.0053817819078323000000000;0.0053863459271335000000000;0.0053785186581329000000000;0.0057208231353270000000000;0.0053544558348663000000000;0.0053573779965289000000000;0.0054311342433026000000000;0.0001617496132615000000000;0.0004351919178471000000000;-0.0000034803233632000000000;-0.0000033908650975000000000
36;ldhp*milieu;;;;4;-0.0003415832661101000000000;-0.0000161785249274000000000;-0.0000000006440017000000000;0.0000159913361572000000000;0.0001686769389395000000000;-0.0000205425847693000000000;-0.0000265688279424000000000;0.0000029590600744000000000;-0.0000301886140496000000000;-0.0000134942757742000000000;-0.0000235186077205000000000;0.0000097962264592000000000;-0.0050271550262581000000000;-0.0048625553417931000000000;-0.0049336023768370000000000;-0.0050301014545017000000000;-0.0049623582911486000000000;-0.0006083964840036000000000;-0.0050262121764294000000000;-0.0001013263148684000000000;-0.0050526911705648000000000;-0.0050605070588681000000000;0.0002134265895961000000000;-0.0050505524877491000000000;-0.0050178715252890000000000;-0.0046126553043644000000000;-0.0050454388619522000000000;0.0000016217889118000000000;0.0000000427967531000000000;0.0053762230396406000000000;0.0053879567381978000000000;0.0053680365263104000000000;0.0053544558348663000000000;0.0059226510552688000000000;0.0053534012254812000000000;0.0053757861018024000000000;0.0001607029086651000000000;0.0004340240785328000000000;-0.0000043844136579000000000;-0.0000022699287515000000000
37;ldhp*milieu;;;;5;-0.0002542972453103000000000;-0.0000200624282619000000000;-0.0000000284222920000000000;0.0000188738951220000000000;0.0001908703997939000000000;-0.0000268679559275000000000;-0.0000250293769586000000000;0.0000171822421199000000000;-0.0000225016586775000000000;0.0000011800198908000000000;-0.0000123076320275000000000;0.0000049348989108000000000;-0.0050307674694379000000000;-0.0048761850573371000000000;-0.0049414704892764000000000;-0.0050437296263892000000000;-0.0049757655035505000000000;-0.0006132316093789000000000;-0.0050371029069382000000000;-0.0001025054863129000000000;-0.0050445889859100000000000;-0.0050559463030925000000000;0.0002112176453853000000000;-0.0050311130157932000000000;-0.0050308993880904000000000;-0.0046226744536856000000000;-0.0050541007695323000000000;0.0000067144373853000000000;-0.0000000503547316000000000;0.0053777638523747000000000;0.0053848139177755000000000;0.0053740350370699000000000;0.0053573779965289000000000;0.0053534012254812000000000;0.0054997783525864000000000;0.0053750281576978000000000;0.0001604802820301000000000;0.0004314302164105000000000;-0.0000031833157481000000000;-0.0000028092718723000000000
38;ldhp*milieu;;;;6;-0.0004677067409884000000000;-0.0000146454174524000000000;-0.0000001362222206000000000;0.0000168398023052000000000;0.0002590931720016000000000;0.0000189054826270000000000;0.0000479982659760000000000;0.0000390850879680000000000;0.0000325486955081000000000;-0.0000110493126464000000000;0.0000197118936180000000000;0.0000274707782529000000000;-0.0052547582773031000000000;-0.0048890982623089000000000;-0.0049616410366342000000000;-0.0050647014746044000000000;-0.0049896328316599000000000;-0.0005875508216567000000000;-0.0051286500920894000000000;-0.0000974017776654000000000;-0.0050589590996973000000000;-0.0050680099766986000000000;0.0002232262513222000000000;-0.0050796846427834000000000;-0.0050532389270987000000000;-0.0046403135550597000000000;-0.0050754870680959000000000;-0.0000066753944684000000000;0.0000001404576663000000000;0.0053964870347325000000000;0.0054064356927689000000000;0.0053924821034692000000000;0.0054311342433026000000000;0.0053757861018024000000000;0.0053750281576978000000000;0.0056903068791798000000000;0.0001653350861121000000000;0.0004330363669651000000000;-0.0000052718878636000000000;-0.0000030338135095000000000
39;ldhp*milieu;;;;7;-0.0002032186439251000000000;-0.0000007614054644000000000;-0.0000002177501604000000000;0.0000012804663352000000000;-0.0000019445505851000000000;0.0000093454866421000000000;0.0000158979356188000000000;0.0000106752023294000000000;0.0000134601297495000000000;0.0000076933405593000000000;0.0000034401081644000000000;0.0000088742949330000000000;0.0000175752197822000000000;0.0000028802205578000000000;0.0000040992556360000000000;0.0000079811773158000000000;0.0000076293052641000000000;-0.0000206472492549000000000;0.0000049482388259000000000;0.0000037050175534000000000;0.0000131879889845000000000;0.0000120736882377000000000;0.0000252229114367000000000;0.0000065470089500000000000;0.0000032630766482000000000;0.0000075469831834000000000;0.0000096496003109000000000;0.0000007870345242000000000;0.0000000300650863000000000;0.0001588160421986000000000;0.0001605635816092000000000;0.0001611432063593000000000;0.0001617496132615000000000;0.0001607029086651000000000;0.0001604802820301000000000;0.0001653350861121000000000;0.0004876372172564000000000;0.0001575534660960000000000;-0.0000011483352283000000000;-0.0000011583705527000000000
40;ldhp*milieu;;;;8;-0.0002810929541862000000000;-0.0000262346287915000000000;-0.0000000891427401000000000;0.0000232026261221000000000;0.0000223552890208000000000;-0.0000051688991936000000000;-0.0000195769158521000000000;-0.0000140943391640000000000;-0.0000041901652441000000000;-0.0000087413475005000000000;-0.0000020343584032000000000;-0.0000075973557546000000000;-0.0001400352330150000000000;-0.0001320428762340000000000;-0.0001349105300507000000000;-0.0001370177154935000000000;-0.0001349648810472000000000;-0.0001587199954342000000000;-0.0001350005521692000000000;-0.0001831384348441000000000;-0.0001500865645700000000000;-0.0001423025163193000000000;0.0001582278945091000000000;-0.0001508030100069000000000;-0.0001217858910535000000000;-0.0001350875102616000000000;-0.0001399731160562000000000;-0.0000032483607247000000000;0.0000000481480698000000000;0.0004343559610471000000000;0.0004343485298670000000000;0.0004328079629486000000000;0.0004351919178471000000000;0.0004340240785328000000000;0.0004314302164105000000000;0.0004330363669651000000000;0.0001575534660960000000000;0.0004972231440385000000000;-0.0000008172904695000000000;-0.0000005408850729000000000
42;ldhp*pert;INT;;;;-0.0000032992505853000000000;-0.0000002361657118000000000;0.0000003290333753000000000;0.0000027070722028000000000;-0.0000119732190795000000000;-0.0000060899079611000000000;-0.0000008138575628000000000;-0.0000088021846625000000000;0.0000000313752915000000000;0.0000001842672033000000000;0.0000005076894410000000000;0.0000022385925538000000000;-0.0000008863072745000000000;-0.0000014241137330000000000;-0.0000027620993211000000000;0.0000001788394914000000000;-0.0000025741190192000000000;0.0000035740025656000000000;0.0000035690765949000000000;-0.0000012019414470000000000;0.0000057089876664000000000;0.0000023702190816000000000;0.0000016780610112000000000;0.0000045129948674000000000;0.0000003798443149000000000;-0.0000029722069139000000000;0.0000001864426925000000000;-0.0000007007019860000000000;-0.0000000051937020000000000;-0.0000027276769356000000000;-0.0000040920703639000000000;-0.0000050718249621000000000;-0.0000034803233632000000000;-0.0000043844136579000000000;-0.0000031833157481000000000;-0.0000052718878636000000000;-0.0000011483352283000000000;-0.0000008172904695000000000;0.0001612221899882000000000;0.0000045275764979000000000
43;ldhp*pert;MOY;;;;0.0000240683273523000000000;-0.0000161264840767000000000;0.0000003332147259000000000;0.0000136058105910000000000;0.0000069192397698000000000;0.0000041471113721000000000;0.0000029586637572000000000;0.0000025016562674000000000;0.0000011642098860000000000;-0.0000012763953421000000000;0.0000018909433530000000000;-0.0000003132095056000000000;0.0000009036204716000000000;-0.0000000066745848000000000;0.0000007229088628000000000;-0.0000002177297534000000000;0.0000008050143946000000000;0.0000019868269485000000000;-0.0000096109682434000000000;-0.0000017437799051000000000;0.0000051307059810000000000;0.0000023093760371000000000;0.0000009480622867000000000;-0.0000002412283183000000000;0.0000006344072302000000000;-0.0000001056803416000000000;-0.0000004614368078000000000;-0.0000006921982814000000000;-0.0000000024221925000000000;-0.0000022644432681000000000;-0.0000020663953573000000000;-0.0000029183743814000000000;-0.0000033908650975000000000;-0.0000022699287515000000000;-0.0000028092718723000000000;-0.0000030338135095000000000;-0.0000011583705527000000000;-0.0000005408850729000000000;0.0000045275764979000000000;0.0000344856419818000000000
