RealID;Mean1;Var1;Mean2;Var2;Mean3;Var3;Mean4;Var4;Mean5;Var5
496;268.1019145402414;3970.5978114909162;1445.4132454674636;28878.223693919776;1774.8959169120778;35565.73951193886;106.72160443478744;242.89566891626265;3904.3697535095853;151004.85398566627
497;268.1347249036306;3943.871022677139;1444.7825197094658;29014.272297428968;1774.599354550239;35577.675693611774;106.7454839432113;242.07951183681914;3904.0864843102604;150956.37327572374
498;268.394008510835;3962.36257234306;1444.4981820105008;28996.952078654907;1774.5026633100176;35547.39348553477;106.72438483064938;241.0035276058323;3904.459111889413;150973.06727584734
499;268.59546203206634;3952.7550151798323;1444.4739876593485;28967.118313535386;1774.7538413555778;35548.78638824216;106.73179775218638;239.81298909029167;3904.808839003078;151068.13100613933
500;268.86446944952206;3963.346287923255;1444.4762134145035;28940.43111145928;1774.5988719261734;35500.99876922999;106.75851956932775;239.4240595815773;3904.594910074211;151046.26983843703
501;268.82059084339534;3954.895257615325;1444.3534696157076;28917.695859223466;1774.9447450574153;35542.78207756694;106.79533206378915;239.39948188655052;3905.0266442525144;151133.14238185497
502;268.7599699872781;3940.765520623999;1444.181800368166;28925.09471294286;1775.1594945039508;35543.898954725984;106.76092618581713;238.6897157677589;3905.2522826080626;151117.61780026156
503;268.52992324767206;3949.694009116505;1443.7611069232753;28925.786389653236;1775.2334797053877;35524.264749985115;106.78217676395381;238.17255157548811;3905.4567276804773;151131.75747866117
504;268.31381233228336;3963.9211982130737;1444.050516398986;28912.431126491934;1775.56806989385;35534.00159950972;106.72926910160588;238.40694670278367;3905.360309448953;150985.7691787729
505;268.2749713938548;3944.449401248865;1444.374816259443;28941.806911212123;1775.38820743096;35515.313032547085;106.73959666549209;237.05647189985854;3906.241314494904;151295.44100421653
506;268.5078582137009;3952.2398402783647;1444.247473719808;28887.803010500047;1775.4414175036352;35490.257457369604;106.85255479581599;240.40949823229036;3907.0534460038234;151566.12914473735
507;268.4557844796395;3940.3231995494716;1444.2119263780073;28821.024057242277;1775.9311523556378;35586.76764222751;106.92082008287305;241.66323271413512;3907.651902760115;151680.44300127443
508;268.33195366065934;3934.463304011808;1444.2484896509027;28789.09959633089;1775.699666287328;35560.25843623262;106.90354069098136;240.8376730533078;3907.218500783958;151722.61587495412
509;268.49627906628365;3917.189990600511;1444.2352839855541;28754.910778034005;1775.711797656765;35531.23505702247;106.91813422295942;239.87385901171484;3906.979131906777;151696.894949618
510;268.3472814119352;3910.7210814040263;1444.1005009166734;28716.021710512854;1775.731257784449;35455.52262225804;106.9299780091354;238.66355059700868;3907.0379105214297;151693.83302084182
511;268.5530188656569;3913.6016586294204;1443.9474646460365;28703.356394835693;1776.1986266028496;35554.16997678307;106.926869585822;237.15196735724444;3906.934053379218;151520.67786230156
512;268.3087089937672;3925.255980634415;1444.5481531529588;28883.176914335152;1775.4678532399764;35793.7202340068;106.88882690220522;236.68111091135427;3906.186785128249;151677.51048629027
513;268.07503041484676;3941.1859921828664;1444.8858595008285;28854.169873112325;1775.2999827161266;35780.910486888606;106.90766457941237;235.3991097264373;3907.2303982031726;152234.29585284673
514;267.9973617363263;3927.3792594744796;1444.550543266306;28891.039529745056;1775.1540197660154;35765.86404714909;106.90537191883507;233.93277234213548;3907.135306283744;152175.58958586128
515;267.8560276731546;3924.8769686408887;1444.573726890196;28841.06120835108;1775.2171084732115;35684.56694882823;106.86796323452565;233.53299106647574;3906.945239906526;152132.97044066215
516;267.69542851810047;3917.0423231900545;1444.380236166872;28830.711140137286;1775.7206630798999;35819.36156816934;106.88370483505676;232.78064784466682;3906.4924630143055;152103.21174013847
517;267.48298220670745;3929.815291195173;1444.2139201217292;28821.05414035361;1775.1761792793113;35920.92545863679;106.88841096934227;231.87384522805746;3906.268866609793;151987.33971454087
518;267.53649758158997;3915.088858582526;1444.1491852712516;28737.97977953008;1775.1335040498666;35888.69230638105;106.8815629893393;231.0872726973511;3906.5517055413484;152004.6966495097
519;267.66240970121044;3900.6744747785165;1444.248732437909;28700.571839740653;1774.7656366473097;35923.436058058156;106.89610637855074;229.07324701499908;3906.5356703349025;151766.8985351001
520;267.5541592149531;3889.493689520573;1444.4858033440703;28703.620619212204;1774.3873476314545;35980.895354965854;106.87754522149972;227.82639381122098;3906.6024103488894;151722.18711004624
521;267.3822860712088;3890.6466173839094;1445.1032198406092;28882.872349255653;1774.6279567017002;35991.84467266058;107.01003275860579;235.03376520265056;3907.3471054290135;151962.38796928
522;267.51605068213223;3882.1510951806645;1445.1611552160812;28860.544095414392;1774.4950617564414;35937.780839527564;106.95566469280321;235.61286453103827;3907.048758611283;152010.0033695248
523;267.8441750442407;3911.632541462246;1445.2845226124018;28819.639472210732;1774.6428929959297;35935.47149822462;107.00261466078761;235.58510969285763;3906.84502138536;152023.8621900506
524;268.22571176407786;3970.2961927766996;1445.9321917603124;29007.609419289798;1774.9312365981643;35963.82732590407;107.02015785445668;234.81192517602597;3906.1167578671966;152145.47616859095
525;268.1663802083294;3947.6392924353404;1446.1868433282916;29017.78463976278;1775.0273752751252;35920.1115085511;106.98567011484836;234.46972508823546;3906.322992054437;152168.43653084338
526;268.2386329490171;3932.4685365984365;1445.7909810656254;29059.48968189024;1774.8630698495053;35891.22157119386;107.03001038436928;234.48186174967393;3906.773726767002;152281.41774388318
527;267.95892835664085;3960.2703231819883;1445.733533823313;28992.125419188844;1775.001295983563;35904.98903511192;107.05489808774108;232.84919430603622;3906.560248964816;152137.55625835177
528;268.0332162522566;3941.4034421436054;1445.3730066257988;29050.231232163154;1774.4885899003343;36018.73554780852;107.128260476749;234.48255510951137;3906.9269181171107;152134.5497340609
529;268.0130326773482;3927.558720738064;1445.2454483623485;29027.864531687646;1774.5688432238464;35977.043013984796;107.05785988868668;236.21304947308397;3906.9831941535413;152065.03081714845
530;268.1100286808271;3912.0587658842132;1445.578653755888;29070.739858384193;1774.5796526355477;35963.40578965229;107.00093179839388;237.32542562330644;3906.8128909958855;151962.1837336848
531;267.8172705867411;3946.9604024097043;1445.5767065967639;29054.20529056317;1774.7635057663886;35957.663840361616;107.03353012066628;236.91328036456196;3906.9034182621604;151941.921223626
532;267.8783355735866;3936.9241160426855;1445.3350307586234;29044.62733785396;1774.8700292409883;35925.869927446045;107.11064512828857;238.45883232499494;3907.080643297413;151828.98780665075
533;267.80174221626555;3925.2181877014027;1445.0273558273066;29044.819817971427;1775.1212925180405;35908.560310049;107.1544145063063;238.07773769252296;3907.141362360974;151829.57682656942
534;267.6791766063255;3916.7830446159487;1444.736845564422;29045.62778296003;1775.266440214805;35893.506281648704;107.19271231628784;237.36755886754688;3906.7782920591585;151866.53683988
535;267.4938288397475;3923.398076050751;1444.1290821744808;29186.582810961267;1774.9976248832218;35893.150543200245;107.1746484090223;236.98134420188455;3907.639929870889;152146.37288425496
536;267.69396595981533;3923.907139929401;1444.013114497483;29153.26020838008;1775.0140993891696;35846.14183423113;107.24748004598511;238.19731243306308;3907.5980545881403;152121.96582556065
537;267.6062349811816;3914.4939960288475;1443.9192016237557;29114.932016318104;1774.8614437772828;35796.00566309975;107.3504795331703;242.66100161903515;3907.906899065016;152172.9536739358
538;267.4940347643834;3906.833625575223;1444.6638383955878;29402.139982376408;1774.7659090461268;35726.6911940588;107.3969036181062;242.9191203203627;3908.0503278609967;152197.42031452412
539;267.59836529951764;3886.0117624823265;1444.849374185814;29390.74679945647;1774.388403842371;35778.0537816864;107.411104159955;242.2932696908807;3908.18739498126;152175.4071098335
540;267.5198969736748;3874.3941573013362;1445.0371871660902;29349.16434242426;1774.7692931553709;35871.740786133436;107.37404302880361;241.63754694255246;3908.047087081255;152140.686026786
541;267.9287882898844;3941.843947802765;1444.6347230017934;29394.625735903202;1774.7000016460538;35823.695158217786;107.41263286865782;241.2814156839555;3907.617420717589;152100.3335338718
542;267.7655188140168;3942.8950507396607;1444.190781133265;29447.474595415242;1774.8933423315937;35814.7810647264;107.32187462592935;244.99075856598063;3907.6199059183477;151975.1022452692
543;267.71252338213657;3928.651337669225;1443.9188528688217;29433.87654817022;1774.9757839595734;35770.310757821986;107.37733376805824;245.2469748449679;3907.4041379314112;151855.4517308848
544;267.61830123109695;3921.6003878163256;1443.6455237295338;29430.306714540515;1775.0714482267442;35751.86901547118;107.38616372045234;243.87255025271293;3907.708744836768;151906.61863745528
545;267.7952942029003;3920.998339191875;1443.5377359924053;29387.347734265284;1775.089590458706;35727.12143989555;107.36337539173395;242.60277855162792;3907.4798865372286;151850.70908962557
546;267.7724681544022;3895.7440878930447;1444.1159383323702;29557.70100969416;1774.5632779578953;35822.3143343735;107.3439049144479;241.88445304063907;3907.5261288465636;151836.23985165852
547;267.6465184265237;3892.1574526279537;1444.262460800978;29555.927049739556;1774.6369553192214;35781.65024571126;107.31484057332253;241.28160619480965;3907.5354796404486;151720.0907007051
548;267.388154765933;3920.6836703759764;1444.486205880065;29553.72634402132;1774.814175857743;35761.48867930178;107.37148524781593;241.96509226315538;3907.550752084362;151694.36944026194
549;267.3748471280114;3906.0942376075127;1444.3895419805394;29517.961332874464;1774.7779397304519;35702.700292133144;107.3329350150592;241.5188668335433;3907.833177703906;151668.32744706253
550;267.52989710923805;3895.4865044197395;1444.162849971551;29517.556561105743;1775.301690385657;35850.8724479838;107.39182242437919;242.32883171652745;3907.9299266678813;151567.53562346732
551;267.7332758989865;3891.003363199271;1443.7531905920166;29544.22618774734;1775.473321430743;35814.207545529345;107.41201218251516;241.67597961770093;3907.6997566662317;151544.1285172552
552;267.9429952690846;3899.268180577359;1443.4432394577175;29575.534619650483;1775.5579598450063;35785.22306694709;107.38243632525634;241.3716500423581;3907.255626891998;151618.50219369496
553;267.7919166597637;3898.5098456823007;1443.66361315066;29574.484317475803;1775.803938940951;35800.71117226165;107.46072465309639;243.50971837983508;3907.6254400930275;151601.86555020642
554;267.88835655984747;3888.3745449958606;1443.4059883916098;29563.93841131254;1775.9984320394058;35808.78202332013;107.44608927086466;242.95481247719528;3907.2131708020925;151530.76013808794
555;267.8777467182456;3879.5413276993095;1443.4167672493666;29512.999414618855;1775.468105738873;35908.809841339345;107.48675300828087;242.22854121970056;3907.167270904342;151441.74989812626
556;268.0364620393832;3878.42827334052;1443.6025122519902;29497.70888125363;1775.1041473658372;35967.75731454477;107.48189970489803;241.19195469207452;3906.61558201862;151450.71207336467
557;267.7475814291926;3910.3065932085774;1443.5307107802453;29459.474467291704;1775.384048231201;36012.7341836024;107.46668561276248;240.14517127058394;3906.5616910613358;151423.2600440213
558;267.6195465075295;3902.1309052892184;1443.1720120232264;29476.748288185747;1775.229062734166;35974.20318827244;107.45159807607142;239.48030270812586;3906.498011326359;151323.06885502976
559;267.70006246666287;3884.4651816127725;1442.9364460101158;29481.863416338856;1775.0668571255226;35965.45230672785;107.44250225511561;238.4822463168493;3906.454859990677;151292.19202725872
560;267.97134907703213;3904.8953161759136;1442.6375247257804;29470.81470874189;1775.0529286764956;35928.126390584686;107.43983376374992;237.34647421484647;3906.794489481361;151384.68273568206
561;267.87860685802985;3895.8977745557354;1442.9179561425876;29466.422539063282;1775.0317171098202;35885.20824055424;107.402848500328;236.9029131331634;3906.7934910847307;151283.96223500173
562;267.8783845070199;3880.684486744775;1442.831040118029;29430.637395926493;1774.8860259870253;35880.62671953897;107.3674564718004;236.58596617855153;3906.3839874827845;151253.3445488001
563;267.95710265462094;3871.0702286300575;1443.0640508047;29421.39340501805;1774.8339565611536;35817.29572275422;107.35815320151912;235.51720831892797;3906.2028248784277;151323.13107124646
564;268.1747106794788;3877.7665085922054;1442.8195110008535;29424.4334421747;1774.8589003489928;35795.12307341271;107.35973169749585;234.16259041067286;3905.7526223583445;151364.05151258127
565;268.2587260683134;3868.36762658184;1442.6588137833808;29389.711899352053;1774.8327370715979;35753.55435358072;107.41957395631295;235.10007860454576;3905.3124396614326;151432.26597316418
566;268.13355938520596;3863.2487017288813;1442.6533078205498;29357.02824216884;1774.9309880789028;35727.48528972919;107.47027764641442;235.38025278594858;3905.259285283508;151446.40681047377
567;268.34641700237245;3868.2372182738845;1442.8308160189847;29352.94968388825;1774.9159358556722;35698.3090396998;107.48095623410846;234.3633166626538;3905.32696757436;151389.86651392854
568;268.2766189784518;3852.5331478809076;1442.8721447644077;29311.696076971686;1774.9377032336647;35665.147400561866;107.43623947945457;234.95537758285496;3906.200466568828;151833.94350369615
569;268.3284161695299;3839.20825803324;1443.0298623288938;29298.005999877827;1774.8746310013962;35629.52413461607;107.39843502112318;234.74391725141385;3905.9701680162834;151840.27121145735
570;268.5876088173964;3867.5099306588772;1442.4504804441892;29463.950554786745;1774.7664433362909;35636.70553819207;107.38072468943113;234.13551785134254;3905.3713582319456;151905.95698013878
571;268.64435661775923;3850.6920323704326;1441.9866951524605;29536.432699443936;1774.728857648649;35602.10243174831;107.31425691216062;236.23481257441736;3905.450284170955;151823.42636594496
572;268.87902650462803;3857.6033558587956;1441.9010018242066;29501.90002053588;1774.8761390819864;35576.25441291797;107.29415311419153;235.61999163535967;3905.091265106773;151840.72528933568
573;268.7578793874461;3849.8401378482813;1441.9932615674427;29479.485206301433;1774.9498622948613;35567.67595104386;107.2561596110096;235.57940526053852;3905.867050473682;152198.0274016658
574;268.8795798566789;3836.644278121621;1442.0015240114146;29417.428879868483;1775.3847759660207;35651.37319265292;107.2206114498166;235.47120234543854;3905.632785762187;152150.3956465558
575;268.81601645381943;3823.839829634657;1442.0445894248123;29354.00616220291;1775.1268954378493;35653.391178455946;107.20610420533502;234.7271698401998;3904.554356666736;152592.94654224464
576;268.64253558810816;3830.554366030038;1442.3562660226473;29338.569594333458;1775.2570458557761;35645.578614070146;107.20095231561673;233.389268600876;3904.4911255925317;152509.17406796548
577;268.6061278585175;3814.3516629156165;1442.591587365109;29350.305000831824;1775.4061555035319;35645.03367316694;107.18134588571154;232.8226244609227;3904.4896235617125;152377.3235661401
578;268.65417124780413;3800.2546392112936;1443.0890651543464;29465.57118473905;1775.2695955841675;35633.991203693804;107.22234518169444;232.65595343550044;3904.3783607701157;152302.09958656118
579;268.8749778255358;3809.4019933287173;1442.5753999238013;29563.591953802657;1775.6124553026734;35670.211067706274;107.27984166556377;232.87099958648832;3904.9018121824447;152472.24743213734
580;268.81100649670555;3802.069863288255;1442.3459168099525;29549.42564530167;1775.8545502547279;35668.11806474034;107.28651776010884;232.05538139217538;3904.882807186733;152451.0988655358
581;268.8594724068043;3786.6222912473404;1442.4792301252282;29533.63949073952;1775.8563259163477;35634.18571180655;107.26796027810354;231.40131378058774;3905.1149727596103;152431.40243802947
582;269.0721416582837;3789.1654045737605;1442.625791382589;29511.32699491276;1775.4366884374442;35699.98901135183;107.30741165861534;231.84076987583603;3905.6876326711786;152648.9806210454
583;268.90234396875957;3790.2472448907592;1442.7178956245568;29466.94237924849;1775.8363460450942;35772.14068335846;107.31509098550185;230.53356773515236;3905.834664592561;152665.17790168288
584;268.87967110341344;3773.7255703043556;1442.7451252724238;29434.559337606774;1776.2886445131765;35884.03913328281;107.26727602991342;231.05896242893877;3906.2463210581;152693.8259364713
585;268.6872054467997;3785.0549509029292;1442.2075257380354;29559.690383869605;1776.1106288448652;35872.21752938759;107.26761556300812;229.7183154279347;3906.1338180749567;152642.01763591598
586;268.44352720828545;3808.8452485456523;1442.1012412499547;29522.806174319663;1775.776569962585;35916.50494335867;107.25604273496816;228.80816388291697;3906.7160882066746;152831.6665182833
587;268.39784290955805;3796.640505931118;1442.112965969505;29478.184559531805;1775.8624051570966;35909.996772361745;107.23378019821484;227.99621402960696;3906.5259908782887;152767.79135152115
588;268.26771007215234;3797.9278021954547;1442.3425833247638;29490.732005443075;1775.5059248068262;35970.9866225142;107.20586582111815;227.9178178562255;3906.205084507827;152777.3593734122
589;268.6666970483271;3873.6376827494714;1442.735582964553;29554.5845986944;1775.4986980257167;35933.753253606636;107.21330224333174;227.00035088893674;3906.2001775975573;152669.8642349765
590;268.7107607554799;3861.216645181937;1443.1012075909564;29597.59340102227;1775.6851758720059;35936.73605208005;107.18639341583797;226.6133661472408;3906.141107460469;152675.52305862942
591;268.6215673290932;3853.8638262844897;1442.7074680131552;29661.47387735943;1775.7377276164452;35932.512309953265;107.12327831684415;228.07302427833912;3906.3796572584906;152706.0816146301
592;268.670971361847;3838.849039189331;1442.6147383196812;29607.635111367807;1775.8538176331951;35918.62714768632;107.08345076985402;228.28631235971795;3906.526413175387;152621.84488306686
593;268.8221655378478;3831.8116398228694;1442.784236070554;29554.484903833592;1775.9871883853511;35921.689237141596;107.19648142842074;234.7935102216853;3906.0392406259925;152685.45350321304
594;268.75208154737794;3825.3365903268495;1443.0296556793578;29555.16068780517;1776.3177756088407;35940.332353406426;107.19929837562363;233.9973815803665;3906.2023150976897;152619.23904908326
595;268.81158703709366;3815.5108693009097;1442.795533439293;29564.676937144024;1775.9824872881368;35992.79475641712;107.19421637239172;233.02427688569912;3906.060418014088;152558.15182770102
596;269.0613644463212;3831.550562759943;1442.85400138361;29542.17685654087;1776.0789295937032;35972.12716993848;107.18708098363352;231.78494956057926;3905.7616968546836;152558.5105289238
597;269.2334635711248;3831.913372499793;1442.722296340866;29515.371876215486;1775.877307152305;35962.676010428455;107.16251093496692;231.64734766673013;3906.058210240114;152392.97829051275
598;269.11673729727494;3824.2086871642023;1442.3307963490902;29553.462460811163;1775.8042657228812;35939.00578561671;107.16750606986311;230.7362411086375;3905.643196013664;152421.2790757359
599;269.4212625518227;3861.549464626501;1442.4205942420456;29533.08225321675;1775.9462997296362;35923.11386146331;107.18540970708658;229.5439468009992;3906.1581319062725;152604.77484693853
600;269.489400366026;3851.4529267624403;1442.4919827366293;29495.266334639742;1775.7317614178364;35936.467043806035;107.22356060563963;229.08638544360386;3906.361244771896;152578.2550966509
601;269.6012721488079;3845.477502342995;1442.3191993272258;29490.17897346663;1776.1179265741746;36005.293749734046;107.15118723727245;231.22769966817904;3906.718017933431;152660.401045342
602;269.72675248136517;3839.1261739662923;1442.4043227561003;29458.63945741027;1776.258059916438;36011.94967650378;107.2084761009123;232.547133278588;3907.0182941011376;152737.88439981532
603;270.0679874638057;3882.761028413393;1442.288056958613;29413.133913857204;1776.2578556890578;35986.62704709346;107.2303436070746;232.0087549367994;3907.0652579425137;152665.6318112924
604;269.93018371379225;3880.629132568746;1442.2580656453138;29369.95209907471;1776.7409664800603;36109.19225793543;107.25248285651077;230.9839134481068;3907.170031166666;152674.40493232952
605;270.1655502294867;3894.9726244635995;1442.1552648468787;29312.116071604923;1776.484022770863;36120.75699400238;107.27316330531679;230.4036404606964;3908.0115866156834;153023.80117247533
606;270.13229427337774;3886.083714308961;1441.9792921249382;29281.936909540516;1776.4286240097754;36085.23678467104;107.25478399688342;229.5712402886583;3907.75847233437;153004.48170956425
607;269.9364153766628;3899.3127652572457;1442.4058280326267;29363.490518510902;1776.5883400704417;36087.05129170827;107.28472058729491;229.1177672225127;3907.2739292514657;153059.8557804443
608;269.97070094089787;3883.0179029272094;1442.5535962588613;29316.679875050213;1776.478126440476;36076.156801914985;107.33881905143127;230.0498413199522;3907.2970679569094;153020.28807916024
609;269.986135179954;3870.7423688635863;1442.072730847268;29407.802460732706;1776.3597693248737;36071.63469388866;107.31977712879699;229.51171857923282;3907.623344983306;153063.69967959778
610;270.1676614100143;3871.0714243625907;1442.2853393489388;29403.040965518943;1776.0897317403367;36089.5797592431;107.3778323575286;230.0205466403484;3907.2424499697563;153077.3467853021
611;270.2038386642059;3859.841963723072;1442.2988262169335;29383.358975247942;1776.1234583743887;36053.46760696193;107.32592554235688;230.9028899102208;3906.489408009138;153350.1177757816
612;270.2163837707666;3850.5957842376365;1442.573802745018;29391.42715600038;1776.1330297738;36041.416968899415;107.34234006387506;230.18930399820414;3906.0660406382785;153356.99286629102
613;270.570081253068;3908.7641782230885;1442.6141250059493;29362.04442731158;1775.7104962167823;36112.02192869296;107.32187049619756;229.72037123979032;3905.497923150932;153389.4008981925
614;270.5296368431496;3898.884807832293;1442.347625639993;29369.793581935333;1775.4348417687297;36136.179963552684;107.30607688190615;228.96435105270666;3905.30060379738;153395.0517652921
615;270.7446457165306;3915.656165074273;1442.1607926035338;29327.347544047654;1775.338211019381;36086.74275529419;107.30728503055893;228.0925807826;3905.2712130815025;153287.60435333423
616;270.89872643052826;3918.181722726111;1442.163685566346;29276.825440021188;1775.221408081705;36060.14451757357;107.34149224312839;227.67626490790735;3905.666875531094;153361.65602574663
617;270.7880249409216;3913.477940093651;1442.514999099477;29325.39775917359;1775.2110796950778;36028.137173399526;107.36346076885859;227.10710784123023;3905.7273578883414;153276.71361188218
618;270.8723306715442;3892.9188340666515;1442.3718834156282;29292.49894887605;1775.103220440742;36005.88623280426;107.33589003159999;226.7820072362834;3906.1165910309064;153297.11766195274
619;270.84275267400125;3878.58532553743;1442.166031199966;29238.301970081968;1775.1014907042097;35999.762610704114;107.33911541314461;225.72401806197075;3905.755712309941;153229.9265150362
620;270.6005977430466;3907.197718929504;1441.4839371823743;29460.070617757676;1775.2068176278508;35997.02624046099;107.38654198005065;226.15172051102346;3905.9278002678284;153194.09919921524
621;270.71593378150254;3894.4764725773566;1441.5863683348325;29422.389204057028;1775.2301753927163;35980.693290439565;107.35857439946241;225.76816058506446;3905.6264180211324;153171.75696806842
622;270.67180153245596;3879.6732175871575;1441.2643029461253;29441.811677634192;1775.3900923992976;35979.787968865465;107.34313594233998;225.4081012562734;3905.9514593372073;153180.95572082847
623;270.45380437286383;3898.182862251876;1441.4932135970876;29449.202637930455;1775.537019898427;35983.659981098244;107.34616984138758;224.33793584620295;3906.184898535497;153061.8574149694
624;270.26324309829573;3908.110899643765;1441.7649449446408;29471.12700917321;1775.228534082744;36016.074898337945;107.33714099923058;223.512920201925;3906.3558978094693;153030.12493406326
625;270.19169268960815;3895.609950761932;1442.1958352632191;29569.928158041297;1775.2482807614695;35984.63579789476;107.31403076342963;222.60247755270106;3906.7300402951864;153102.63346031008
626;270.62167803714766;3994.3065475445514;1442.1800068037562;29531.1853944328;1775.3136525991097;35949.78808757762;107.32994885642384;221.47635710871458;3906.694028429441;153036.0301107274
627;270.48094614329403;3995.056712069733;1442.1713026420684;29503.464162543645;1775.5190532986157;35940.75194184331;107.39231186378832;222.45395759586944;3906.6745146446697;153049.28179463264
628;270.2707390314863;4014.8866314314273;1442.1245157477729;29486.712280605963;1775.645346647848;35933.33753075769;107.3610017917625;222.2952509406881;3906.759020419483;153056.32278934692
629;270.20446536376204;4003.5354709771354;1441.7582138465184;29535.68135955699;1775.3627312704118;35955.14536164481;107.38461430246848;221.80862342796368;3906.238279878674;153151.57299168015
630;270.2768073212778;3992.078930945091;1441.6443608300938;29499.913752671855;1775.4909969557148;35933.3478319172;107.39892228356442;221.14691393184165;3905.9739655504764;153138.6294503476
631;270.4912595618712;4005.644814451486;1441.5612817438225;29491.512038260855;1775.527877928186;35909.447325277724;107.3349961401639;222.98866668012062;3906.1080214213257;153117.2183338653
632;270.60734785568445;3998.108920938759;1441.2730445606892;29514.070070819304;1775.6158282379547;35877.81576335429;107.30052966806825;222.82483704846604;3906.0334028375555;153033.3090614505
633;270.58529261277897;3983.5509390592465;1441.4642258492322;29486.17759985218;1775.5501073976945;35872.23401423271;107.32360225909576;222.282279049787;3905.8803597650813;153021.27724446115
634;270.5656633711402;3970.837790705663;1441.4475686884496;29431.285409795182;1775.2160675786752;35896.501785439395;107.36215948266108;222.3769631892245;3906.357975020349;153007.64980246674
635;270.7344344313309;3974.018801266739;1441.554680655215;29411.047081393812;1775.6098640060775;35988.90205920278;107.33158671962968;222.24774588311675;3906.223726297642;153022.47750202805
636;270.7658073960263;3962.571104282588;1441.5364138145353;29393.289039886906;1775.177349835326;36022.2087863482;107.361433973356;222.0699378331932;3906.239208548493;153008.54660624286
637;270.7908552058916;3953.953607477026;1441.2810794323343;29398.460440036142;1775.2592368354979;35994.85714977313;107.33066338184773;222.13113915696388;3906.2898038107073;152931.34298236071
638;270.7509024701328;3932.521785379876;1441.420955732769;29365.221590272195;1775.0612827307561;36006.24836317294;107.25840734046292;224.8657483665878;3905.9946390217474;152847.66160945361
639;270.9770852063021;3951.6062311387436;1441.3363339006803;29344.831128685284;1775.0768102166353;35976.04902748066;107.27444267721924;224.1371757752707;3906.1360980475956;152809.0233586979
640;270.68436037384555;3998.803922143891;1441.2243238253172;29313.68908129094;1774.7690744805132;36020.56802232143;107.26306827066183;223.36602352968995;3906.203004375422;152690.30939441067
641;270.72505376578147;3983.460859048786;1440.9827162045756;29305.021183861212;1774.7000213954964;35998.422363425794;107.19240537208277;225.72138572767398;3906.5234374421852;152698.80127399875
642;270.62134405307694;3981.821432922338;1440.9013951825305;29277.572488225655;1774.8230741453788;35970.16730595257;107.1923684067839;224.61655807430208;3906.6055727948024;152635.49135715855
643;270.8058940066613;3984.7183115504236;1441.2211887579183;29310.342314654714;1775.16808003075;36036.379864988216;107.14573673618695;224.96467413796063;3906.350304182939;152572.05155869067
644;270.7245458837405;3974.608514967163;1441.2785613348742;29307.662822376533;1775.2713097192036;36033.06900434519;107.14723314771592;224.0095046227102;3906.4010175381745;152536.6594844337
645;270.5375182249769;3986.0571545070343;1440.9170843684674;29338.683507424783;1775.3771433791399;36005.33949359919;107.15238143201631;223.11215892979055;3906.417783275825;152523.06896650657
646;270.355979793893;3999.836581867628;1440.783651870643;29331.68832848069;1775.1640872221894;35999.382987118246;107.19482132318595;223.59291694198834;3906.0902040963324;152552.88187914572
647;270.2090910483225;4001.058906633175;1440.8672808057065;29279.38101889289;1775.371006751788;35989.06348683802;107.28276595871758;227.50743732082685;3906.5995048583536;152686.74773295398
648;270.0966565084776;4000.193914676255;1440.7510792933197;29264.328499091956;1775.0452725674727;36017.92642013352;107.28034500936698;226.91085400542872;3906.8784701356167;152732.1827651743
649;269.9617167580295;3999.294177534197;1440.4133899704727;29290.61877276773;1774.839356370302;36016.60822655424;107.26926064401975;226.29753140142657;3906.7156483637077;152748.59518744762
650;270.006077162874;3981.8116964478913;1440.0257881780512;29356.662017197476;1774.6778534105968;36016.67614151226;107.21581858611346;227.5052974451546;3906.78949219503;152694.45255299535
651;269.9391815495571;3972.761525825066;1440.5363432007075;29503.446323284064;1774.6460023007457;35994.86339005243;107.24467391178244;227.62803341897268;3906.5344649722347;152668.305708327
652;270.21334230811715;4001.4646982456466;1440.9468107018758;29587.27899193061;1774.7574472693002;35974.62018519078;107.26773916635176;227.47084674242706;3907.0088099096874;152755.5745320133
653;270.4181218750497;4010.9837434708297;1440.711194858486;29559.431870942415;1774.837931768169;35961.956290836046;107.30398704351812;227.14843960452907;3906.627645131091;152782.4907459366
654;270.29795827799245;4011.8535405166695;1440.5055564998572;29542.893124690905;1774.7147161803282;35945.42626073172;107.34221274887918;227.18640239393807;3906.66232130313;152746.0798956991
655;270.2600808204186;3998.266359897296;1440.2296854158976;29552.49602035228;1774.7486245641953;35946.76695343824;107.35776059696249;226.55364020534347;3906.5537696474585;152666.83671238078
656;270.17190318226085;3989.0952113604344;1440.0934736517258;29524.224037605065;1774.7833360682403;35928.79161176903;107.2887742804716;228.99656737254526;3906.5186968583835;152615.8859029685
657;270.22138803273754;3972.8163513325408;1440.1841887074243;29509.25817337678;1775.1040483563293;35970.94632029242;107.31907847219956;228.5470608479399;3906.1459382754256;152626.36166041438
658;270.2278621673726;3962.9315975765276;1439.9744876989344;29508.774786514186;1775.1509460646685;35968.19720467168;107.3241830424965;227.34151432439774;3905.9581567822265;152633.51692777747
659;270.18823736038945;3952.988584274443;1439.557716549925;29560.51925959666;1775.1936127810839;35960.91508960342;107.30921237911168;227.16254665712955;3906.1306233301098;152640.5170447992
660;270.0713725214772;3950.2642748588632;1439.507145747664;29536.653747058175;1775.1790298196936;35944.854458251946;107.28287931380973;227.00739185697287;3906.2429930070557;152598.4413786173
