"sp","estimate"
"Pinus resinosa",-3.34400787779827
"Pinus resinosa",-0.0822833395387591
"Pinus resinosa",1.70280720225047
"Pinus resinosa",-0.00349256716129819
"Pinus resinosa",0.000165353493312373
"Pinus resinosa",-0.00125748323147632
"Pinus resinosa",0.000161018526609207
"Pinus resinosa",0.0831440605869412
"Pinus resinosa",0.000179410682872608
"Pinus resinosa",-0.00978860938597371
"Pinus resinosa",3.34565033188828e-05
"Pinus resinosa",0.00326882875091475
"Pinus strobus",0.280495806999149
"Pinus strobus",-0.00667394818703361
"Pinus strobus",0.000365823205877194
"Pinus strobus",7.75277274644624e-05
"Pinus strobus",-4.93970318073527e-06
"Pinus strobus",7.74755340367124e-08
"Pinus strobus",-0.00185869724223771
"Pinus strobus",4.57829924333278e-05
"Pinus strobus",-3.21042422101518e-07
"Pinus strobus",3.53065754137943e-05
"Pinus strobus",-0.0121842556407955
"Pinus strobus",-0.00012419172540225
"Pinus strobus",1.79817650432739e-07
"Pinus strobus",9.22974577268328e-08
"Pinus strobus",0.0371660714161546
"Pinus strobus",0.00853142301457516
"Pinus strobus",-6.19963775867548e-05
"Pinus strobus",8.82883144369023e-07
"Pinus strobus",-1.27426382476846e-05
"Pinus strobus",-0.000538889935241686
"Pinus strobus",0.000479326132932148
"Populus balsamifera",0.0677613600434434
"Populus balsamifera",-0.00130735612364494
"Populus balsamifera",6.55715816567241e-05
"Populus grandidentata",0.557660864027373
"Populus grandidentata",-0.0113375518846839
"Populus grandidentata",0.000312514357748515
"Populus grandidentata",-0.0152358939903835
"Populus grandidentata",0.00036686096058318
"Populus grandidentata",0.000787743095069292
"Populus grandidentata",0.000248839671306546
"Populus grandidentata",-9.91567775901815e-06
"Populus grandidentata",-2.49252865388311e-05
"Populus grandidentata",1.26969870516944e-06
"Populus tremuloides",2.17022105819304e-05
"Populus tremuloides",-3.02712503668051e-09
"Populus tremuloides",8.39014863112373e-06
"Populus tremuloides",2.62603769489485e-08
"Populus tremuloides",-5.47853685576535e-07
