ModelID;ParameterEstimate
4;-5.5625999596E-6
4;-4.4492626338E-6
4;-6.0054687208E-6
4;-4.5327764513E-6
4;6.23000154855E-8
4;-1.5164049676E-7
4;1.63058242477E-6
4;-1.0707269766E-6
4;5.15909593952E-6
4;1.55737355521E-6
4;1.71452507894E-6
4;1.34403511835E-6
4;1.5389353853E-6
4;-0.0001287113568
4;-0.000142769355
4;-0.0001139803757
4;-0.0001332717225
4;5.90301769546E-7
4;6.85952826874E-7
4;5.0109721561E-7
4;6.22752513003E-7
4;2.4879567983E-6
4;2.81660181301E-6
4;1.84612851496E-6
4;2.52069310914E-6
4;-2.3081166422E-7
4;-2.6740335002E-7
4;-1.9613508744E-7
4;-2.6565083466E-7
4;1.54159374391E-7
4;-0.0000117606283
4;7.20316629308E-8
4;5.73547800567E-7
4;-4.6315985417E-8
4;-3.6823462311E-8
4;2.95819533418E-6
4;-1.3424548021E-7
4;-2.4266401814E-7
4;1.14922830733E-7
4;-4.4426465646E-7
4;5.51548595195E-7
4;6.88616176031E-7
4;4.53988946169E-7
4;6.03400010397E-7
4;-0.0000791830161
4;-0.0000908766244
4;-0.0000687052862
4;-0.0000881713125
4;7.52867013688E-6
4;8.61413630939E-6
4;6.49441436087E-6
4;8.31453063009E-6
4;8.8516025048E-6
4;0.00001025524069
4;7.57136774501E-6
4;9.64760155256E-6
4;-2.3740957291E-7
4;9.41674794241E-8
4;-8.8271007786E-6
4;1.63789860859E-6
4;1.70472243986E-6
4;1.08156371311E-8
4;-1.6218836205E-8
4;2.24901471689E-6
4;2.26099903493E-6
4;2.99593056144E-6
4;2.16279782653E-7
4;2.87790969333E-6
4;2.53846485869E-6
4;2.89380667691E-6
4;2.09655003137E-6
4;2.92490725418E-6
4;7.6249934046E-6
4;8.69410291462E-6
4;6.65146489422E-6
4;8.52747474884E-6
4;-0.0002486430716
4;-0.0002932838537
4;-0.0002224586286
4;-0.0003092366131
4;-5.297693144E-6
4;-5.7420736553E-6
4;-4.2919992647E-6
4;-5.7871108686E-6
4;1.7291875138E-6
4;4.86742136919E-7
4;1.42205520092E-6
4;-0.0000336222656
4;-6.6632398078E-7
4;-8.0559193667E-8
4;-7.2618818928E-8
4;-2.1978758144E-7
4;7.21883729379E-6
4;-3.5681699713E-6
4;-4.0642657334E-6
4;-3.1791479455E-6
4;-4.2742196424E-6
4;-2.1925792022E-7
4;-2.4408399368E-7
4;-1.8452660937E-7
4;-2.463631077E-7
4;8.83687892748E-6
4;0.00001026659505
4;7.47440201284E-6
4;9.66757611924E-6
4;-5.359105594E-6
4;-5.7240702963E-6
4;-4.5787892836E-6
4;-6.172567473E-6
4;-0.0000695069586
4;-0.0000805104523
4;-0.0000587433449
4;-0.0000752882043
4;-2.585184456E-6
4;-6.705957223E-8
4;1.49887434309E-6
4;-4.9021143577E-7
4;-0.0000154805062
4;1.42005713114E-7
4;6.59206388219E-9
4;-2.516538186E-7
4;1.43816640875E-7
4;1.97214455461E-6
